text,label
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0713,105.8867, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0713,105.8867, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0713,105.8867, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.68 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3061
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.12, Location coordinates 20.9841,105.8280, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.12, Location coordinates 20.9841,105.8280, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.12, Location coordinates 20.9841,105.8280, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.81 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.12, Location coordinates 20.9837,105.8202, Hardware Device 6f5129ac.",0.9624
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 21.0664,105.8776, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 21.0664,105.8776, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 21.0664,105.8776, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.72 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 21.0604,105.8748, Hardware Device 6f5129ac.",0.9392
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0765,105.8060, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0765,105.8060, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0765,105.8060, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9228.16 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3689
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0316,105.8104, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0316,105.8104, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0316,105.8104, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.67 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 21.0374,105.8086, Hardware Device 6f5129ac.",0.9293
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 21.0362,105.8248, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 21.0362,105.8248, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 21.0362,105.8248, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.58 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.19, Location coordinates 21.0392,105.8294, Hardware Device 6f5129ac.",0.9871
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0331,105.8216, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0331,105.8216, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0331,105.8216, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9232.99 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.389
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0285,105.8807, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0285,105.8807, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0285,105.8807, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.92 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.11, Location coordinates 21.0318,105.8726, Hardware Device 6f5129ac.",0.9011
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 21.0318,105.8499, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 21.0318,105.8499, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 21.0318,105.8499, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.99 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.7, Location coordinates 21.0247,105.8556, Hardware Device 6f5129ac.",0.9501
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0422,105.8284, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0422,105.8284, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0422,105.8284, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9232.60 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3376
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 21.0749,105.8143, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 21.0749,105.8143, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 21.0749,105.8143, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9228.82 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3273
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 21.0382,105.8332, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 21.0382,105.8332, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 21.0382,105.8332, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.25 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 21.0468,105.8410, Hardware Device 6f5129ac.",0.9457
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0281,105.8665, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0281,105.8665, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0281,105.8665, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.97 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0257,105.8575, Hardware Device 6f5129ac.",0.9214
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 21.0622,105.8741, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 21.0622,105.8741, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 21.0622,105.8741, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.95 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.19, Location coordinates 21.0539,105.8766, Hardware Device 6f5129ac.",0.947
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.15, Location coordinates 21.0573,105.8886, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.15, Location coordinates 21.0573,105.8886, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.15, Location coordinates 21.0573,105.8886, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.25 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.15, Location coordinates 21.0485,105.8962, Hardware Device 6f5129ac.",0.9144
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0709,105.8604, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0709,105.8604, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0709,105.8604, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.41 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 21.0737,105.8578, Hardware Device 6f5129ac.",0.9791
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 20.9910,105.8928, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 20.9910,105.8928, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 20.9910,105.8928, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.76 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 20.9947,105.8990, Hardware Device 6f5129ac.",0.9711
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 20.9962,105.8067, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 20.9962,105.8067, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 20.9962,105.8067, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.65 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 20.9905,105.8078, Hardware Device 6f5129ac.",0.9594
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 20.9829,105.8601, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 20.9829,105.8601, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 20.9829,105.8601, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.03 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.17, Location coordinates 20.9737,105.8618, Hardware Device 6f5129ac.",0.9992
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 20.9851,105.8770, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 20.9851,105.8770, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 20.9851,105.8770, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9240.71 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3454
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 21.0429,105.8238, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 21.0429,105.8238, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 21.0429,105.8238, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.97 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.19, Location coordinates 21.0403,105.8149, Hardware Device 6f5129ac.",0.9718
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 20.9989,105.8687, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 20.9989,105.8687, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 20.9989,105.8687, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.88 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 20.9922,105.8642, Hardware Device 6f5129ac.",0.9929
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0513,105.8273, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0513,105.8273, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0513,105.8273, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9231.72 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.373
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 20.9898,105.8897, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 20.9898,105.8897, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 20.9898,105.8897, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.28 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 20.9922,105.8889, Hardware Device 6f5129ac.",0.9371
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0666,105.8457, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0666,105.8457, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0666,105.8457, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.14 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0763,105.8492, Hardware Device 6f5129ac.",0.948
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0050,105.8133, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0050,105.8133, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0050,105.8133, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9234.97 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3559
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 20.9788,105.8557, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 20.9788,105.8557, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 20.9788,105.8557, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9239.94 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.308
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 21.0491,105.8651, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 21.0491,105.8651, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 21.0491,105.8651, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.66 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.13, Location coordinates 21.0437,105.8624, Hardware Device 6f5129ac.",0.9232
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0114,105.8356, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0114,105.8356, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0114,105.8356, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.87 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.11, Location coordinates 21.0084,105.8279, Hardware Device 6f5129ac.",0.9107
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 20.9858,105.8241, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 20.9858,105.8241, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 20.9858,105.8241, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.88 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 20.9903,105.8171, Hardware Device 6f5129ac.",0.9967
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 20.9926,105.8723, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 20.9926,105.8723, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 20.9926,105.8723, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.59 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.13, Location coordinates 20.9913,105.8668, Hardware Device 6f5129ac.",0.9015
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 20.9938,105.8572, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 20.9938,105.8572, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 20.9938,105.8572, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9238.70 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3537
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0564,105.8396, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0564,105.8396, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0564,105.8396, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.35 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 21.0576,105.8365, Hardware Device 6f5129ac.",0.9515
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.12, Location coordinates 21.0516,105.8067, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.12, Location coordinates 21.0516,105.8067, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.12, Location coordinates 21.0516,105.8067, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.89 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.12, Location coordinates 21.0453,105.8120, Hardware Device 6f5129ac.",0.9671
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0411,105.8775, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0411,105.8775, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0411,105.8775, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.85 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0478,105.8815, Hardware Device 6f5129ac.",0.9103
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 21.0404,105.9039, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 21.0404,105.9039, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 21.0404,105.9039, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.82 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 21.0348,105.8987, Hardware Device 6f5129ac.",0.9854
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0766,105.8874, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0766,105.8874, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0766,105.8874, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.04 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.14, Location coordinates 21.0674,105.8889, Hardware Device 6f5129ac.",0.9394
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0631,105.8838, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0631,105.8838, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0631,105.8838, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9234.21 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3746
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 20.9792,105.8380, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 20.9792,105.8380, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 20.9792,105.8380, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.04 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 20.9755,105.8473, Hardware Device 6f5129ac.",0.9727
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0575,105.8461, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0575,105.8461, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0575,105.8461, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9232.36 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3408
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0320,105.8756, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0320,105.8756, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0320,105.8756, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9236.46 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3774
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 21.0554,105.8512, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 21.0554,105.8512, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 21.0554,105.8512, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9232.86 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 8.8.8.8, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3331
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0115,105.8455, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0115,105.8455, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0115,105.8455, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.75 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.17, Location coordinates 21.0125,105.8526, Hardware Device 6f5129ac.",0.9324
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 20.9943,105.8944, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 20.9943,105.8944, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 20.9943,105.8944, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.11 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 21.0036,105.8905, Hardware Device 6f5129ac.",0.9599
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0182,105.8044, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0182,105.8044, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0182,105.8044, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.24 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3208
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 21.0172,105.8315, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 21.0172,105.8315, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 21.0172,105.8315, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9235.02 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.352
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0580,105.8880, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0580,105.8880, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0580,105.8880, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.60 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0608,105.8831, Hardware Device 6f5129ac.",0.9133
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 21.0598,105.8365, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 21.0598,105.8365, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 21.0598,105.8365, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.21 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.19, Location coordinates 21.0617,105.8360, Hardware Device 6f5129ac.",0.9585
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 21.0061,105.8496, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 21.0061,105.8496, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 21.0061,105.8496, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.12 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.13, Location coordinates 21.0134,105.8421, Hardware Device 6f5129ac.",0.9837
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0479,105.8596, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0479,105.8596, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0479,105.8596, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.38 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0564,105.8500, Hardware Device 6f5129ac.",0.9717
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 20.9886,105.8822, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 20.9886,105.8822, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 20.9886,105.8822, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.33 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 20.9870,105.8848, Hardware Device 6f5129ac.",0.9707
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0311,105.8225, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0311,105.8225, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0311,105.8225, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.54 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.17, Location coordinates 21.0338,105.8182, Hardware Device 6f5129ac.",0.9153
